0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7730.81681994301,13.4113137636117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67319270696588
0,-42.3825412286803,-84.6795408442156,-126.834271136583,-168.790969790287,-210.495087344745,-251.893614447455,-292.935315200693,-333.570966008208,-373.753593865423,-413.4386411211,-452.584153641266,-491.150914700019,-529.10255792251,-566.40566200189,-603.029804538556,-638.94758827326,-674.134639975425,-708.569563909879,-742.233880819249,-775.111889587898,-807.190539912385,-838.459235430612,-868.909614999926,-898.535348247668,-927.331878803574,-955.296233640395,-982.426767484145,-1008.72304647724,-1034.18570104263,-1058.81635557606,-1082.6175741207,-1105.59290542951,-1127.74685972017,-1149.08500363318,-1169.61399159039,-1189.34158331103,-1208.27670427225,-1226.42944829953,-1243.81104164375,-1260.4338051603,-1276.31106866577,-1291.45703528171,-1305.8866477505,-1319.61537518633,-1332.65899910711,-1345.03340806445,-1356.7544326713,-1367.83774041181,-1378.29877240731,-1388.15272583832,-1397.41457039307,-1406.09909053271,-1414.22092887568,-1421.79461498156,-1428.83458862703,-1435.35521300849,-1441.37077111546,-1446.89544393155,-1451.94328302483,-1456.52819140143,-1460.66389632302,-1464.36392426954,-1467.64157710642,-1470.50990739117,-1472.98170194939,-1475.06946616109,-1476.78541575893,-1478.1414768845,-1479.14928707544,-1479.82020203438,-1480.1653037327,-1480.1954093788,-1479.92107820623,-1479.35262444114,-1493.99657325247,13.074752833946,12.9701006864243,12.8671757385705,12.764594226273,12.6623458377929,12.5604674929911,12.458996987903,12.3579709951341,12.2574250031245,12.1573933167645,12.0579090569022,11.9590041621294,11.8607093929092,11.7630543329923,11.6660673937293,11.5697758177045,11.4742056839107,11.3793819127998,11.2853282711493,11.1920673785303,11.0996207134052,11.0080086203353,10.9172503154624,10.8273638957493,10.7383663441535,10.6502735400989,10.5631002647121,10.4768602113554,10.391565991848,10.3072291472464,10.2238601546193,10.141468436473,10.0600623706065,9.97964929787334,9.90023553216009,9.82182636851769,9.74442609418735,9.66803799673161,9.59266437321241,9.51830654072448,9.44496484532701,9.37263867085228,9.30132644980853,9.23102567249647,9.16173289557151,9.0934437530698,9.02615296583281,8.95985435013105,8.89454082844381,8.83020443882206,8.76683634437464,8.70442684349353,8.64296537933999,8.58244054926915,8.52284011610242,8.46415101638174,8.40635937121081,8.34945049678844,8.29340891321711,8.23821835608341,8.18386178606743,8.1303213995376,8.07757863926885,8.02561420485269,7.97440806396973,7.92393946304613,7.87418693895733,7.82512832986931,7.77674078780468,7.72900078905275,7.68188414821399,7.63536602953406,7.5894209591619,7.54402283999495,7.49914496295156,7.454760032399
0,-28.5633904506602,-57.0842326345752,-85.5280283934468,-113.860722824675,-142.048999278851,-170.060359800783,-197.863335759425,-225.427647786334,-252.724297691479,-279.725733763118,-306.405862489848,-332.740098083337,-358.705436487229,-384.280364524801,-409.444887794737,-434.180395949056,-458.469499077461,-482.296064045517,-505.645277230769,-528.503530082661,-550.858443803263,-572.699060732371,-594.016091201,-614.80201850438,-635.05126037566,-654.7603340159,-673.927813044946,-692.554205000397,-710.64165388368,-728.193631975087,-745.214582550002,-761.709665393262,-777.684392111021,-793.144592346889,-808.096262360853,-822.545536631371,-836.498708821289,-849.962193974492,-862.942519755656,-875.446339910491,-887.480486674359,-899.05208817008,-910.168713989396,-920.838615916214,-931.070899564913,-940.875635114311,-950.263756518742,-959.246867086375,-967.836945321049,-976.04600716427,-983.885818649777,-991.367652153357,-998.502158082683,-1005.2993581653,-1011.76869618087,-1017.91915064397,-1023.75934403549,-1029.2976765299,-1034.54241250176,-1039.50174463662,-1044.18383046612,-1048.59679651133,-1052.74873836086,-1056.64768608573,-1060.3015854472,-1063.7182618599,-1066.90539287772,-1069.87049086295,-1072.62087685316,-1075.16368025089,-1077.50582805303,-1079.65404948346,-1081.61487330663,-1083.39463857359,-1092.19626438077,12.9726030813896,12.9037179095286,12.8367678988344,12.770029976054,12.7033055017826,12.636579495808,12.5698584871182,12.5031508565305,12.4364650545301,12.3698094596552,12.3031923682104,12.2366219864434,12.1701064293752,12.103653713038,12.0372717512109,11.9709683520321,11.9047512137482,11.838627921142,11.7726059409736,11.7066926201334,11.6408951819449,11.5752207219774,11.509676207121,11.4442684715832,11.3790042151022,11.3138900001756,11.2489322505198,11.1841372488526,11.1195111346144,11.055059903352,10.9907894051783,10.9267053422475,10.8628132698632,10.7991185939533,10.7356265709465,10.6723423070949,10.6092707584742,10.5464167307982,10.4837848782493,10.4213797061882,10.3592055685056,10.2972666698393,10.2355670668066,10.1741106662176,10.1129012296337,10.0519423713347,9.99123756176858,9.9307901274895,9.8706032546076,9.81067998737214,9.75102323519373,9.6916357685172,9.63252022584385,9.573679115641,9.51511481369321,9.4568295752372,9.39882552627649,9.34110467768735,9.28366891936702,9.22652002965824,9.16965967325489,9.11308940988736,9.0568106954313,9.00082488307804,8.94513323306704,8.88973691151562,8.83463699473075,8.77983447900323,8.72533027432464,8.67112522274365,8.6172200888799,8.56361557359874,8.51031231493532,8.4573108949935,8.40461183834435,8.35221576666428
0,-16.5308007363771,-33.0448908863789,-49.5284672310717,-65.9681538586366,-82.3507941489044,-98.6632915550717,-114.893912840274,-131.030906058396,-147.064515028535,-162.986160455541,-178.789199002736,-194.468907674808,-210.022678118294,-225.449551494004,-240.750058036383,-255.925441363295,-270.976599156124,-285.902890999775,-300.70138498004,-315.366131932568,-329.887903287432,-344.254499144206,-358.45192944078,-372.465675031378,-386.282337452921,-399.891077086599,-413.284594115866,-426.459429329814,-439.415475958952,-452.155077768941,-464.681760960189,-476.99918736395,-489.110003643852,-501.015527360042,-512.715460798729,-524.208036428113,-535.490373753471,-546.558842070149,-557.409452746604,-568.038299527551,-578.441989778873,-588.618037127806,-598.5651913979,-608.283711582353,-617.775390219591,-627.043374125885,-636.091699352594,-644.924775839227,-653.546894164835,-661.961827767755,-670.172642853127,-678.181650190534,-685.990506711146,-693.600446459373,-701.012495521509,-708.22768767578,-715.247209195917,-722.072513903375,-728.705358726918,-735.147795499415,-741.402146374338,-747.470945470059,-753.356903153776,-759.062835809725,-764.591642374976,-769.946259560886,-775.12964170024,-780.144754636631,-784.99454566342,-789.681960080741,-794.209924235793,-798.581356332081,-802.799152075072,-806.86619930053,-814.404980799374,12.8928976987161,12.8375360214225,12.7841216457207,12.7310845060989,12.67809786599,12.6251043832963,12.5720999690615,12.5190880569591,12.4660729390352,12.413058979344,12.3600505476684,12.3070520059069,12.2540677125698,12.2011020163118,12.1481592566096,12.0952437653016,12.0423598633231,11.9895118613229,11.9367040573834,11.8839407383146,11.8312261771902,11.7785646335321,11.7259603524484,11.6734175637707,11.6209404815614,11.568533303621,11.5162002116112,11.4639453679136,11.4117729188325,11.3596869906527,11.3076916915493,11.2557911097393,11.2039893133589,11.1522903510174,11.1006982492107,11.0492170152155,10.9978506321008,10.9466030645792,10.8954782517999,10.8444801136934,10.7936125455511,10.7428794204273,10.6922845887697,10.6418318773107,10.5915250899913,10.5413680067907,10.4913643850202,10.4415179575977,10.3918324347119,10.3423115004333,10.2929588201069,10.2437780297567,10.1947727455105,10.1459465603352,10.0973030388625,10.0488457312483,10.0005781529073,9.95250380822795,9.90462616919813,9.85694869179006,9.80947480364078,9.76220791446223,9.71515141228373,9.66830865796978,9.62168299809406,9.57527775409815,9.52909622389308,9.48314169294703,9.43741741438908,9.39192663537325,9.34667257305522,9.3016584288215,9.25688738490151,9.21236260658518,9.16808723199755,9.12406397093634
0,-10.5967670111018,-21.1902391519408,-31.7774061208776,-42.355193583307,-52.920258426384,-63.4691537175901,-73.998116605732,-84.5031740789288,-94.9800066118918,-105.424028720908,-115.830495964389,-126.194486303626,-136.511185297098,-146.775993061537,-156.984710277644,-167.133822320288,-177.220710823879,-187.243652583706,-197.201725367705,-207.094649605677,-216.922535191565,-226.685382742952,-236.38261743513,-246.012839377119,-255.573623573341,-265.061487479055,-274.472192014496,-283.801071931305,-293.04352925305,-302.195385793944,-311.253208122122,-320.214339228581,-329.076971140827,-337.839914610914,-346.502429453975,-355.064038694652,-363.524324977187,-371.882830681976,-380.138976059649,-388.292023154457,-396.341056718445,-404.28501048346,-412.122697050336,-419.852863854367,-427.474257412353,-434.9857133251,-442.38622034901,-449.674965605468,-456.851357784182,-463.915024958691,-470.865746577076,-477.703426312848,-484.428091201839,-491.039843508332,-497.538729982046,-503.92492924337,-510.198603225349,-516.359859453962,-522.409029825805,-528.346291861215,-534.171971837851,-539.886418879504,-545.490056161858,-550.983277657283,-556.366670346972,-561.640728345886,-566.806071729058,-571.863390646201,-576.813285812033,-581.656506907816,-586.393896550586,-591.026166792933,-595.554150879191,-599.97872597688,-606.218834042966,12.8281881542316,12.7827947057554,12.7392400678519,12.6961997825975,12.6532721746662,12.6103537130959,12.5674277566148,12.5244944886627,12.4815569676565,12.4386184229481,12.3956822065321,12.3527516056013,12.3098300022717,12.2669206919902,12.2240270726421,12.1811523697603,12.1383000145545,12.0954732655745,12.0526754799273,12.0099100234668,11.9671801301034,11.9244892180497,11.8818405657516,11.8392374785735,11.7966832902766,11.7541813041927,11.7117348587645,11.6693472368113,11.6270217156089,11.5847616491227,11.5425702846298,11.5004509310676,11.4584068759983,11.4164413747688,11.3745577266451,11.3327591865428,11.2910490050037,11.2494304744565,11.2079068042342,11.1664812403201,11.1251570492104,11.083937412272,11.0428256249521,11.001824789587,10.9609382146828,10.9201690163122,10.8795204572754,10.8389956739726,10.7985978251643,10.7583301066315,10.7181956398063,10.6781975968158,10.6383390856636,10.5986232644942,10.5590531852567,10.5196320169984,10.4803628103748,10.4412486523844,10.4022926241739,10.3634977743659,10.3248671345205,10.286403783074,10.2481107379116,10.2099909381343,10.1720474874953,10.134283275016,10.0967013252345,10.0593046307188,10.0220960621959,9.98507859788177,9.9482551719494,9.91162865420171,9.87520194807427,9.83897796063694,9.80295946572247,9.76716789010929
0,-7.40458547469874,-14.8066096253686,-22.2039517234184,-29.5945191156505,-36.9763377624176,-44.3474366057382,-51.7059411826247,-59.0501551369351,-66.3784222362393,-73.6891801279407,-80.9810872502715,-88.2527394273838,-95.5028776143372,-102.730268852668,-109.933541445215,-117.111326922227,-124.26202961527,-131.383899247305,-138.475089107531,-145.533539402577,-152.557236924256,-159.544147758457,-166.492389277985,-173.40034823102,-180.266696598672,-187.090310000833,-193.870352985641,-200.606100725083,-207.296887542942,-213.941982300953,-220.540598180645,-227.091792107927,-233.5945106217,-240.047652458066,-246.450028604076,-252.800502494404,-259.097931761011,-265.341276624794,-271.529530930822,-277.661800164353,-283.737242512547,-289.755103733742,-295.714693801918,-301.615363827252,-307.456518436121,-313.237575496779,-318.957970895905,-324.617141640096,-330.214528079535,-335.749598228969,-341.221808988904,-346.630621571202,-351.975569215502,-357.256245113709,-362.472142322925,-367.622947199884,-372.708324603611,-377.727838285474,-382.681398922681,-387.568628985514,-392.389350513237,-397.143370858298,-401.830565453023,-406.45068986254,-411.003784555143,-415.489656339796,-419.908282547833,-424.259717645237,-428.543788008253,-432.76055328633,-436.910213675398,-440.992666315856,-445.008006234929,-448.956382012567,-453.836529917325,12.7755625871225,12.7382623932902,12.7026328466936,12.6676140593728,12.6327767353269,12.597972201839,12.5631670882184,12.528356949409,12.4935436785112,12.4587297002802,12.4239177660037,12.3891104804272,12.3543106678942,12.3195209563108,12.2847442236727,12.2499829058843,12.2152399674868,12.1805179406626,12.1458196004151,12.1111477537167,12.0765048713983,12.041893897735,12.0073174265079,11.9727781233214,11.9382787287453,11.9038219160839,11.8694104511005,11.835046965151,11.8007340772102,11.7664746221545,11.7322711544038,11.6981264036247,11.6640430550717,11.6300237099791,11.5960711050974,11.56218786513,11.5283766120698,11.4946401007774,11.4609808635584,11.4274015494476,11.3939048812743,11.3604933503814,11.3271698003311,11.2939365177751,11.26079641582,11.2277518615033,11.1948056669104,11.161960291538,11.1292182824137,11.096582309639,11.0640548475555,11.0316385427957,10.9993358639727,10.9671494666505,10.9350816858973,10.9031352582172,10.8713125675874,10.8396161374436,10.8080484996603,10.7766121102849,10.7453093933333,10.714142957678,10.6831152458762,10.652228456371,10.6214853785795,10.5908881138042,10.5604392458473,10.5301412789256,10.4999963547503,10.4700069952171,10.4401756166423,10.410504450424,10.380995875242,10.3516523197937,10.3224757876868,10.2934725360964
0,-5.3559148984403,-10.7110513860224,-16.0646636850315,-21.4159869786135,-26.764182254616,-32.1084085186226,-37.4476951024156,-42.7810778777294,-48.1074465228516,-53.4256140990955,-58.7343478777902,-64.0323092767697,-69.3181606628514,-74.5905866628434,-79.848294536461,-85.0901385086316,-90.3151272557205,-95.5224707544825,-100.711575814615,-105.881978489844,-111.033357240005,-116.165381312075,-121.277625259515,-126.369529289941,-131.440341556603,-136.489073206698,-141.514601110534,-146.515691071305,-151.491116024921,-156.43970473721,-161.360443550721,-166.252437206299,-171.114952603557,-175.947386333006,-180.749182518956,-185.51987740153,-190.258971436002,-194.966004003822,-199.640455563641,-204.281816591685,-208.889522397548,-213.462996671724,-218.001667637017,-222.504907730445,-226.972166222886,-231.402841084129,-235.796394341535,-240.152342185477,-244.47021106084,-248.749540223631,-252.989968914267,-257.191163502408,-261.352744682825,-265.474323843404,-269.555699089302,-273.596480903216,-277.596370533579,-281.555182719456,-285.472492450857,-289.34814077588,-293.181850482986,-296.973391368111,-300.722529392049,-304.42911439467,-308.09289131204,-311.713737888177,-315.291481126585,-318.825952458544,-322.317076479088,-325.764718176647,-329.168737986981,-332.529090540484,-335.845694342059,-339.118478231509,-342.63188099352,12.7328000908298,12.7021181235307,12.6729101663153,12.644368984139,12.6160773016615,12.5878476365306,12.5596264630941,12.5314030312178,12.5031773457062,12.4749511039005,12.4467264919857,12.4185056182865,12.3902907656972,12.3620840693996,12.3338878693896,12.3057041256633,12.2775352505331,12.2493832926349,12.2212505004298,12.1931391537322,12.1650512417356,12.1369891609219,12.1089550068648,12.0809509364287,12.0529791673369,12.0250418641534,11.9971412683169,11.9692795072477,11.9414586875458,11.9136811228432,11.8859488622686,11.8582641144905,11.8306290576861,11.8030457797912,11.7755165038265,11.7480433442152,11.7206284120539,11.6932739476109,11.665981975499,11.638754637922,11.6115941415156,11.5845024728863,11.5574819682726,11.530534402999,11.5036621864826,11.4768671770208,11.4501516838104,11.4235176616117,11.396967149513,11.3705023199628,11.3441251413347,11.3178377616227,11.2916421474755,11.2655404624101,11.2395345290583,11.2136266038271,11.1878185641711,11.1621124412323,11.1365102767477,11.1110140324382,11.0856256356528,11.0603472207724,11.0351807477931,11.0101278915108,10.9851910052268,10.9603716649333,10.9356719941085,10.9110940352285,10.886639413749,10.862310197032,10.8381083363882,10.8140355697518,10.7900938111668,10.7662850394165,10.742610736248,10.7190375790734
0,-3.89661783154269,-7.79375747615022,-11.6915282961103,-15.5899786178405,-19.4886206028148,-23.3868811656738,-27.2839329692054,-31.1782981021559,-35.0685764915243,-38.953212149635,-42.8303742299892,-46.6987888933073,-50.557361788651,-54.4054197444911,-58.2433383589166,-62.0719619657414,-65.8931982097831,-69.7093745280753,-73.522900428723,-77.3362846598252,-81.1512278013496,-84.9686478580839,-88.7882860513161,-92.6085954255287,-96.4269933520912,-100.240423348785,-104.04546172114,-107.838999423821,-111.61846829006,-115.382099620677,-119.128767356427,-122.858028595294,-126.569837364961,-130.264244895591,-133.94138762808,-137.601183664048,-141.243393368578,-144.867509025035,-148.47288929013,-152.058704960067,-155.624075611117,-159.168066327696,-162.689812437498,-166.188468971998,-169.663384259599,-173.113925096884,-176.539606067558,-179.940066004933,-183.314938582389,-186.663764241021,-189.986298827802,-193.282348191654,-196.55144181928,-199.792971157332,-203.007117074015,-206.193182233128,-209.350830915593,-212.480390064025,-215.580709290501,-218.652181884448,-221.694420183659,-224.70725610983,-227.690375621831,-230.644076875516,-233.567620440073,-236.461329439021,-239.324951229916,-242.158065913361,-244.961204165031,-247.734109512268,-250.476140117117,-253.187832257985,-255.869089078856,-258.519722224529,-261.014220222839,12.698023120664,12.6727183420842,12.6486839137329,12.6253357582517,12.6022994821988,12.579358894906,12.5564384734777,12.5335194460188,12.5105989502414,12.4876779322336,12.46475799158,12.4418409010795,12.4189283751972,12.3960222119875,12.3731241405145,12.3502359699815,12.3273594112196,12.3044962689972,12.2816482832813,12.2588171995211,12.2360048146005,12.2132128442167,12.1904430635093,12.1676972356064,12.1449770954237,12.1222844062742,12.0996208994393,12.0769883372463,12.0543884548576,12.0318230001246,12.0092937095649,11.9868023085466,11.9643505455375,11.9419401389449,11.9195728223913,11.8972503171179,11.8749743391914,11.8527466118857,11.8305688359913,11.8084427333654,11.7863700009792,11.7643523298291,11.7423914532296,11.7204889980531,11.698646715416,11.6768662339154,11.6551492770101,11.6334974948568,11.6119125366881,11.5903960951635,11.5689497998044,11.5475753208484,11.5262742868313,11.5050483689146,11.4838991365614,11.462828286743,11.4418373944662,11.4209280795813,11.4001019644026,11.3793606358253,11.3587056647906,11.3381386964658,11.3176613192246,11.2972749753293,11.2769814068412,11.2567820093929,11.236678412629,11.2166722296237,11.1967648435053,11.1769578681491,11.1572528519513,11.137651226641,11.1181545164065,11.0987642809782,11.0794818107786,11.0602835033474
0,-2.8609869584504,-5.72197850314013,-8.58281634213186,-11.4434314739105,-14.3032524713736,-17.1619864424283,-20.0192342373093,-22.87418843806,-25.7266165428765,-28.5765132880309,-31.423649499875,-34.2689452856386,-37.1133536778558,-39.9580877562966,-42.8053478343934,-45.6569888983385,-48.5152192064195,-51.381742828825,-54.2573931450364,-57.1425821624771,-60.0362994029994,-62.936918269266,-65.8421848905616,-68.7492846982287,-71.6553540005106,-74.5582317223343,-77.4560359324737,-80.3476947663551,-83.2326355104574,-86.1107932746435,-88.9820668393658,-91.8464824942831,-94.7038169690506,-97.5534859161392,-100.394816063553,-103.226805892432,-106.048419826926,-108.85850780426,-111.656045098078,-114.440021566621,-117.209613132487,-119.964091703542,-122.702939544681,-125.425690907851,-128.13211654179,-130.821908031511,-133.494840372493,-136.150737518137,-138.789305295508,-141.410049867636,-144.01275020731,-146.59724602536,-149.163011274577,-151.709347096667,-154.236681141356,-156.74423680634,-159.231748665838,-161.699847681608,-164.147158762793,-166.574381306211,-168.981147671656,-171.367370006594,-173.732756935853,-176.077802622532,-178.401636163009,-180.704759685692,-182.986916093993,-185.247630225177,-187.487634051426,-189.706641632382,-191.903879067878,-194.080059478184,-196.235085950827,-198.368743861708,-200.254585276611,12.6696071039914,12.6486522553516,12.6287709103429,12.6095644996217,12.5907229639893,12.5720135000259,12.5533390831507,12.5346706783305,12.5160020585939,12.4973329863562,12.4786645618245,12.4599981359111,12.4413351027701,12.4226768763288,12.4040248896097,12.385380501533,12.3667451591656,12.3481202503172,12.3295071868206,12.3109073943067,12.2923222353298,12.2737531584354,12.255201547121,12.2366688022552,12.2181563221808,12.1996655123859,12.1811977792214,12.1627545155477,12.1443370821328,12.1259469354067,12.1075854179043,12.0892539259972,12.0709538693008,12.0526865945385,12.0344535190872,12.0162560069178,11.9980954192295,11.9799731765403,11.961890595206,11.943849065192,11.9258499731374,11.9078946221541,11.8899844939892,11.8721207505712,11.8543049296399,11.8365382306989,11.8188221300745,11.8011578967531,11.7835468338466,11.7659903457345,11.7484896961059,11.7310462615593,11.7136613161322,11.6963362493591,11.6790722309298,11.661870719184,11.6447329164587,11.6276601303009,11.6106536805157,11.5937148239547,11.5768447952323,11.5600449824047,11.5433166587084,11.5266608517263,11.5100791425634,11.4935724805724,11.4771422594765,11.4607898396123,11.4445161819132,11.4283226687681,11.4122105671307,11.3961809538624,11.3802350725711,11.3643742334525,11.3485992942629,11.332896205223
0,-2.21314102407636,-4.42568736750985,-6.63722132377219,-8.84744148415945,-11.0560045518346,-13.2629071548763,-15.4681479241085,-17.6719309780116,-19.8747729841604,-22.0774538258585,-24.2807129087854,-26.4857238257412,-28.6934790152281,-30.9048310051114,-33.1205830744967,-35.3409364860754,-37.5655988641019,-39.7936827110827,-42.0236345984126,-44.2536255600655,-46.4814318487704,-48.7050116678663,-50.9227285234799,-53.1334413088579,-55.3366609583745,-57.5326750727369,-59.7221372269321,-61.9059951100268,-64.0851105778698,-66.2601340368009,-68.4312555560543,-70.5983205368799,-72.7607822945467,-74.9178215430782,-77.0685664370146,-79.2120989791141,-81.3476101455527,-83.4744250233559,-85.5920336291647,-87.7000753289637,-89.7983273000428,-91.8866545087485,-93.965009381579,-96.0333466102485,-98.0916519760537,-100.139824598638,-102.177755820121,-104.205290798562,-106.22221862895,-108.228264801571,-110.223230258306,-112.206943386186,-114.179152320908,-116.139574238095,-118.088231479265,-120.024836337791,-121.949244489119,-123.86151745439,-125.761234519786,-127.64846850533,-129.523031565857,-131.384800110674,-133.233603554302,-135.069440075372,-136.892010705613,-138.701313725446,-140.497185252365,-142.279416216558,-144.048055783472,-145.802939298406,-147.543807295579,-149.270713613655,-150.983550496124,-152.682193314883,-154.38148699165,12.6462533810945,12.6288104578641,12.6122598124741,12.596348077396,12.5808424065223,12.5655062517498,12.5502227678301,12.5349515318071,12.5196819173591,12.5044119287631,12.4891424745323,12.4738742511586,12.4586084869735,12.4433463992827,12.4280888667856,12.4128372974345,12.3975925876077,12.3823560347502,12.3671286788874,12.3519115729807,12.3367060672646,12.3215129974432,12.3063336606533,12.2911691867924,12.2760206508124,12.2608891582794,12.2457758179011,12.2306817627781,12.2156081197895,12.2005560196338,12.1855265933786,12.1705208180962,12.1555398672957,12.1405849906216,12.1256569988922,12.1107573909788,12.095886877541,12.0810467237461,12.0662380649122,12.0514619653963,12.0367194428637,12.0220116979269,12.0073396639846,11.9927045980118,11.978107493404,11.963549423758,11.9490314516443,11.934554618998,11.920120131421,11.9057288504885,11.891382040752,11.8770806183628,11.8628256379454,11.8486182348178,11.8344593203884,11.8203501307503,11.8062915154669,11.7922845570053,11.7783303914226,11.7644298645866,11.7505841881975,11.7367941730118,11.7230609945715,11.7093855470374,11.6957689214384,11.6822121491764,11.6687160416241,11.6552816419486,11.6419101022843,11.6286022298154,11.6153589383524,11.6021815237388,11.5890705234195,11.5760270099442,11.5630524497832,11.5501364120851
