0,-30.8380276201769,-61.676055462694,-92.5140835275514,-123.352111814749,-154.190140324287,-185.028169056165,-215.866198010383,-246.704227186942,-277.542256585841,-308.38028620708,-339.218316050659,-370.056346116579,-400.894376404839,-431.732406915439,-462.57043764838,-493.408468603661,-524.246499781282,-555.084531181243,-585.922562803545,-616.760594648186,-647.598626715169,-678.436659004491,-709.274691516154,-740.112724250157,-770.9507572065,0,2.80345996312146,5.60691970422706,8.41037922331681,11.2138385203907,14.0172975954488,16.8207564484912,19.6242150795177,22.4276734885285,25.2311316755236,28.0345896405029,30.8380473834665,33.6415049044144,36.4449622033467,39.2484192802633,42.0518761351643,44.8553327680497,47.6587891789195,50.4622453677736,53.2657013346123,56.0691570794353,58.8726126022429,61.6760679030349,64.4795229818115,67.2829778385725,70.0864324733182
0,-6.72049845475011,-13.441336381024,-20.1649160687,-26.9022969810267,-33.6834882531897,-40.5572718643035,-47.5753409907974,-54.7738267194011,-62.165520095189,-69.7439308476469,-77.4918561013409,-85.3884912445522,-93.4136534142672,-101.549797400995,-109.782608090587,-118.100737962365,-126.495106902971,-134.958415839607,-143.484841092455,-152.069332416652,-160.707604546263,-169.396136699851,-178.131690046612,-186.908046599929,-195.776588923499,0,2.21083042638125,4.42166063465293,6.63249062504705,8.84332039841792,11.0541499577858,13.2649793099314,15.4758084651673,17.6866374349618,19.8974662303466,22.1082948570761,24.3191233186742,26.5299516144873,28.7407797408793,30.9516076970332,33.1624354754848,35.3732630753378,37.584090492344,39.7949177241772,42.0057447660906,44.2165716145189,46.4273982732661,48.6382247318012,50.8490509958923,53.0598770580139,55.2707029220437
0,-3.35962623456997,-6.72000451472015,-10.0861292523785,-13.4783335584272,-16.9410625341337,-20.5287107906407,-24.2818678517838,-28.2167800974201,-32.3296576849847,-36.606555444294,-41.0313947396113,-45.5899230986081,-50.2706819293811,-55.0645973504873,-59.9642952585551,-64.9636234134341,-70.0570647186068,-75.2396359556249,-80.507351164259,-85.8558048218533,-91.2809839422344,-96.7800224001267,-102.348766653722,-107.977820986272,-113.715931947548,0,1.83428698250543,3.66857374950629,5.50286030267207,7.33714665051755,9.17143281378553,11.0057188222403,12.8400047047579,14.6742904812608,16.508576156498,18.342861730705,20.1771471933927,22.011432535512,23.8457177501147,25.680002821841,27.5142877524875,29.3485725286806,31.1828571453589,33.017141596248,34.8514258836783,36.6857100064211,38.5199939428079,40.3542777164194,42.1885613011932,44.0228447111438,45.857127925735
0,-2.05536472527275,-4.11101887356089,-6.16892565511535,-8.23793119429355,-10.3420540262289,-12.5187667538876,-14.8025089725466,-17.2132985957744,-19.758533290655,-22.4394917602342,-25.2557851680806,-28.2069278734515,-31.2924344511687,-34.5115234173892,-37.8629035869367,-41.3446853233254,-44.9542129389645,-48.6882434342847,-52.5432933769601,-56.515061320164,-60.5990508179104,-64.7909692790994,-69.0856305843545,-73.4699817790952,-77.9866775727494,0,1.54571088409068,3.09142156048395,4.63713203224594,6.18284231438286,7.7285524438055,9.27426247089506,10.8199724381231,12.3656823668751,13.9113922565505,15.4571020991472,17.0028118783832,18.5485215809758,20.0942311971868,21.6399407111004,23.1856501221265,24.7313594168281,26.2770685894661,27.8227776331266,29.3684865477007,30.9141953314251,32.459903964425,34.0056124636183,35.5513208082085,37.0970290063556,38.6427370431733
0,-1.40709643242634,-2.81430423386291,-4.22235278915514,-5.63440583851687,-7.05911856969653,-8.51158106302446,-10.0095833321707,-11.5692431606131,-13.2042587187407,-14.9274410409058,-16.7517734637436,-18.6903355371431,-20.7556352648694,-22.958845882558,-25.3091921762261,-27.8135337698485,-30.4761057030706,-33.2985975374531,-36.280408585542,-39.4187068263032,-42.709051219354,-46.1458509468662,-49.7222273378755,-53.4218477873858,-57.2796709711029,0,1.30837265774821,2.61674511995061,3.92511739022736,5.23348948638095,6.54186145333213,7.85023335301847,9.15860523611111,10.4669771255442,11.7753490191381,13.083720906848,14.3920927725503,15.7004646040232,17.0088363928359,18.3172081254572,19.625579801266,20.93395140843,22.2423229413454,23.5506943930726,24.8590657617077,26.1674370445267,27.4758082228084,28.7841793077931,30.0925502813641,31.4009211469947,32.709291895088
0,-1.02855809693434,-2.05716627781785,-3.08613839809007,-4.11674756474214,-5.15227459846868,-6.19827889131041,-7.26150517719349,-8.34898186067635,-9.46858017514302,-10.630359600861,-11.84759913077,-13.137051255095,-14.5184209803363,-16.0131996124026,-17.6430416442479,-19.4280501150105,-21.3851432498994,-23.5268213048618,-25.8606890657741,-28.3892497530526,-31.1105223285247,-34.0189549831317,-37.105993682707,-40.3522503825248,-43.783935264919,0,1.11013185417209,2.22026352725611,3.33039502300815,4.44052635999277,5.5506575856601,6.6607887658861,7.77091995377629,8.88105117272655,9.99118242069559,11.1013136888485,12.2114449644929,13.3215762396927,14.4317075103577,15.5418387682091,16.6519700154685,17.7621012441481,18.8722324506748,19.9823636293396,21.0924947776212,22.2026258918756,23.3127569540412,24.4228879703196,25.5330189233309,26.6431498122339,27.7532806316162
0,-0.781952045963813,-1.56392985599361,-2.34608720809481,-3.1289961580597,-3.91400273651245,-4.7032471391579,-5.49925211217177,-6.3047115810783,-7.12293039787366,-7.95870075864093,-8.81934811631656,-9.71586822150194,-10.6640344586717,-11.6851204174488,-12.8056292036093,-14.0557055754128,-15.4663283275292,-17.0657229630679,-18.8762378971641,-20.9120844393309,-23.1786968600594,-25.6735719200278,-28.3876520945272,-31.2988140798916,-34.4238517857852,0,0.94467032265006,1.88934047931024,2.8340104736644,3.77868032400195,4.72335007740036,5.66801979938461,6.61268954229539,7.55735932871786,8.50202915683275,9.44669901914125,10.3913689065665,11.3360388156393,12.2807087470541,13.2253786993635,14.1700486796951,15.1147186863853,16.0593887204967,17.0040587798045,17.9487288631156,18.8933989668469,19.8380690735034,20.7827391848639,21.7274092828458,22.6720793620679,23.6167494199209
0,-0.609887702905545,-1.21979070382693,-1.82979673910794,-2.44020444136942,-3.05163738563647,-3.66498150106562,-4.28119659314977,-4.90128390779261,-5.5265417598649,-6.15900243657395,-6.80201082741222,-7.46105948805768,-8.14504620553541,-8.86800844312542,-9.65107300407403,-10.5237525470702,-11.5233424693037,-12.6915764656742,-14.0687660142905,-15.6873916391838,-17.5673973134918,-19.7146773532283,-22.1224786670765,-24.7668224084399,-27.6547746245482,0,0.806774019195687,1.61354788713175,2.42032160732413,3.22709519726652,4.03386870216093,4.84064218497501,5.64741569573957,6.45418925565192,7.26096286304181,8.06773651146349,8.874510194397,9.68128391148472,10.4880576672967,11.294831465965,12.1016053199359,12.908379234808,13.7151532183732,14.5219272745849,15.3287014062438,16.1354756118684,16.9422498753393,17.7490241947693,18.5557985503726,19.3625729318983,20.1693473377661
0,-0.484535275813342,-0.969080791181988,-1.45369359088322,-1.93855405678194,-2.42399578983688,-2.91042914528249,-3.39823963181732,-3.88779729615803,-4.37960228926399,-4.87449924361241,-5.37395983905848,-5.88052270536945,-6.39856409558032,-6.93565407968401,-7.50473772727675,-8.12716841115501,-8.83570830772979,-9.67535705532085,-10.6996055110376,-11.9613727727542,-13.5019501386916,-15.3430831088046,-17.4852745097527,-19.9046617348176,-22.5987213433758,0,0.691721164174928,1.38344219094645,2.07516308361966,2.76688385864328,3.45860455861656,4.15032524292185,4.8420459585568,5.53376672517682,6.22548754121915,6.91720840111143,7.60892929997295,8.300650239374,8.99237122636572,9.68409226867567,10.3758133828257,11.0675345806968,11.7592558771343,12.4509772839631,13.1426988107478,13.8344204608135,14.5261422213077,15.2178640879989,15.9095860389663,16.6013080586762,17.2930301447898
0,-0.390555008911247,-0.781117441934145,-1.17172798003379,-1.56250912876024,-1.953666631655,-2.34541906689038,-2.73793601231375,-3.1313596199195,-3.52589423922588,-3.92191164336,-4.3200784719195,-4.72156409162051,-5.12844053841652,-5.54447374377086,-5.9766409171713,-6.43786086197205,-6.9511760932656,-7.55464514977015,-8.30368127608771,-9.26583962579243,-10.5063388560406,-12.0704286808012,-13.9730230096566,-16.1939763704932,-18.7219910749307,0,0.595420834302952,1.19084154397303,1.78626213212391,2.38168261401435,2.97710302933739,3.57252343359475,4.16794387024573,4.76336435772812,5.35878489409345,5.95420547519775,6.54962609647844,7.14504676197312,7.74046747795718,8.33588825602143,8.9313091141923,9.52673006930644,10.1221511413298,10.7175723501726,11.3129937133942,11.9084152423429,12.5038369295274,13.0992587710708,13.6946807423315,14.2901028227922,14.8855250080904
