0,EQ-XXX-APR,EQ-XXX-APR
1.66666666666667,EQ-XXX-APR,EQ-XXX-APR
3.33333333333333,EQ-XXX-APR,EQ-XXX-APR
5,EQ-XXX-APR,EQ-XXX-APR
6.66666666666667,EQ-XXX-APR,EQ-XXX-APR
8.33333333333333,EQ-XXX-APR,EQ-XXX-APR
10,EQ-XXX-APR,EQ-XXX-APR
11.6666666666667,EQ-XXX-APR,EQ-XXX-APR
13.3333333333333,EQ-XXX-APR,EQ-XXX-APR
15,EQ-XXX-APR,EQ-XXX-APR
16.6666666666667,EQ-XXX-APR,EQ-XXX-APR
18.3333333333333,EQ-XXX-APR,EQ-XXX-APR
20,EQ-XXX-APR,EQ-XXX-APR
21.6666666666667,EQ-XXX-APR,EQ-XXX-APR
23.3333333333333,EQ-XXX-APR,EQ-XXX-APR
25,EQ-XXX-APR,EQ-XXX-APR
26.6666666666667,EQ-XXX-APR,EQ-XXX-APR
28.3333333333333,EQ-XXX-APR,EQ-XXX-APR
30,EQ-XXX-APR,EQ-XXX-APR
31.6666666666667,EQ-XXX-APR,EQ-XXX-APR
33.3333333333333,EQ-XXX-APR,EQ-XXX-APR
35,EQ-XXX-APR,EQ-XXX-APR
36.6666666666667,EQ-XXX-APR,EQ-XXX-APR
38.3333333333333,EQ-XXX-APR,EQ-XXX-APR
40,EQ-XXX-APR,EQ-XXX-APR
40,RP-FEE-XXX,DP-ATM-XXX
41.25,RP-FEE-XXX,DP-ATM-XXX
42.5,RP-FEE-XXX,DP-ATM-XXX
43.75,RP-FEE-XXX,DP-ATM-XXX
45,RP-FEE-XXX,DP-ATM-XXX
46.25,RP-FEE-XXX,DP-ATM-XXX
47.5,RP-FEE-XXX,DP-ATM-XXX
48.75,RP-FEE-XXX,DP-ATM-XXX
50,RP-FEE-XXX,DP-ATM-XXX
51.25,RP-FEE-XXX,DP-ATM-XXX
52.5,RP-FEE-XXX,DP-ATM-XXX
53.75,RP-FEE-XXX,DP-ATM-XXX
55,RP-FEE-XXX,DP-ATM-XXX
56.25,RP-FEE-XXX,DP-ATM-XXX
57.5,RP-FEE-XXX,DP-ATM-XXX
58.75,RP-FEE-XXX,DP-ATM-XXX
60,RP-FEE-XXX,DP-ATM-XXX
61.25,RP-FEE-XXX,DP-ATM-XXX
62.5,RP-FEE-XXX,DP-ATM-XXX
63.75,RP-FEE-XXX,DP-ATM-XXX
65,RP-FEE-XXX,DP-ATM-XXX
66.25,RP-FEE-XXX,DP-ATM-XXX
67.5,RP-FEE-XXX,DP-ATM-XXX
68.75,RP-FEE-XXX,DP-ATM-XXX
70,RP-FEE-XXX,DP-ATM-XXX
70,HP-FEE-RAF,LP-ATM-RAF
77.5,HP-FEE-RAF,LP-ATM-RAF
85,HP-FEE-RAF,LP-ATM-RAF
92.5,HP-FEE-RAF,LP-ATM-RAF
100,HP-FEE-RAF,LP-ATM-RAF
107.5,HP-FEE-RAF,LP-ATM-RAF
115,HP-FEE-RAF,LP-ATM-RAF
122.5,HP-FEE-RAF,LP-ATM-RAF
130,HP-FEE-RAF,LP-ATM-RAF
137.5,HP-FEE-RAF,LP-ATM-RAF
145,HP-FEE-RAF,LP-ATM-RAF
152.5,HP-FEE-RAF,LP-ATM-RAF
160,HP-FEE-RAF,LP-ATM-RAF
167.5,HP-FEE-RAF,LP-ATM-RAF
175,HP-FEE-RAF,LP-ATM-RAF
182.5,HP-FEE-RAF,LP-ATM-RAF
190,HP-FEE-RAF,LP-ATM-RAF
197.5,HP-FEE-RAF,LP-ATM-RAF
205,HP-FEE-RAF,LP-ATM-RAF
212.5,HP-FEE-RAF,LP-ATM-RAF
220,HP-FEE-RAF,LP-ATM-RAF
227.5,HP-FEE-RAF,LP-ATM-RAF
235,HP-FEE-RAF,LP-ATM-RAF
242.5,HP-FEE-RAF,LP-ATM-RAF
250,HP-FEE-RAF,LP-ATM-RAF
250,EQ-XXX-APR,EQ-XXX-APR
251.666666666667,EQ-XXX-APR,EQ-XXX-APR
253.333333333333,EQ-XXX-APR,EQ-XXX-APR
255,EQ-XXX-APR,EQ-XXX-APR
256.666666666667,EQ-XXX-APR,EQ-XXX-APR
258.333333333333,EQ-XXX-APR,EQ-XXX-APR
260,EQ-XXX-APR,EQ-XXX-APR
261.666666666667,EQ-XXX-APR,EQ-XXX-APR
263.333333333333,EQ-XXX-APR,EQ-XXX-APR
265,EQ-XXX-APR,EQ-XXX-APR
266.666666666667,EQ-XXX-APR,EQ-XXX-APR
268.333333333333,EQ-XXX-APR,EQ-XXX-APR
270,EQ-XXX-APR,EQ-XXX-APR
271.666666666667,EQ-XXX-APR,EQ-XXX-APR
273.333333333333,EQ-XXX-APR,EQ-XXX-APR
275,EQ-XXX-APR,EQ-XXX-APR
276.666666666667,EQ-XXX-APR,EQ-XXX-APR
278.333333333333,EQ-XXX-APR,EQ-XXX-APR
280,EQ-XXX-APR,EQ-XXX-APR
281.666666666667,EQ-XXX-APR,EQ-XXX-APR
283.333333333333,EQ-XXX-APR,EQ-XXX-APR
285,EQ-XXX-APR,EQ-XXX-APR
286.666666666667,EQ-XXX-APR,EQ-XXX-APR
288.333333333333,EQ-XXX-APR,EQ-XXX-APR
290,EQ-XXX-APR,EQ-XXX-APR
290,DP-ATM-XXX,RP-FEE-XXX
291.25,DP-ATM-XXX,RP-FEE-XXX
292.5,DP-ATM-XXX,RP-FEE-XXX
293.75,DP-ATM-XXX,RP-FEE-XXX
295,DP-ATM-XXX,RP-FEE-XXX
296.25,DP-ATM-XXX,RP-FEE-XXX
297.5,DP-ATM-XXX,RP-FEE-XXX
298.75,DP-ATM-XXX,RP-FEE-XXX
300,DP-ATM-XXX,RP-FEE-XXX
301.25,DP-ATM-XXX,RP-FEE-XXX
302.5,DP-ATM-XXX,RP-FEE-XXX
303.75,DP-ATM-XXX,RP-FEE-XXX
305,DP-ATM-XXX,RP-FEE-XXX
306.25,DP-ATM-XXX,RP-FEE-XXX
307.5,DP-ATM-XXX,RP-FEE-XXX
308.75,DP-ATM-XXX,RP-FEE-XXX
310,DP-ATM-XXX,RP-FEE-XXX
311.25,DP-ATM-XXX,RP-FEE-XXX
312.5,DP-ATM-XXX,RP-FEE-XXX
313.75,DP-ATM-XXX,RP-FEE-XXX
315,DP-ATM-XXX,RP-FEE-XXX
316.25,DP-ATM-XXX,RP-FEE-XXX
317.5,DP-ATM-XXX,RP-FEE-XXX
318.75,DP-ATM-XXX,RP-FEE-XXX
320,DP-ATM-XXX,RP-FEE-XXX
320,LP-ATM-RAF,HP-FEE-RAF
327.5,LP-ATM-RAF,HP-FEE-RAF
335,LP-ATM-RAF,HP-FEE-RAF
342.5,LP-ATM-RAF,HP-FEE-RAF
350,LP-ATM-RAF,HP-FEE-RAF
357.5,LP-ATM-RAF,HP-FEE-RAF
365,LP-ATM-RAF,HP-FEE-RAF
372.5,LP-ATM-RAF,HP-FEE-RAF
380,LP-ATM-RAF,HP-FEE-RAF
387.5,LP-ATM-RAF,HP-FEE-RAF
395,LP-ATM-RAF,HP-FEE-RAF
402.5,LP-ATM-RAF,HP-FEE-RAF
410,LP-ATM-RAF,HP-FEE-RAF
417.5,LP-ATM-RAF,HP-FEE-RAF
425,LP-ATM-RAF,HP-FEE-RAF
432.5,LP-ATM-RAF,HP-FEE-RAF
440,LP-ATM-RAF,HP-FEE-RAF
447.5,LP-ATM-RAF,HP-FEE-RAF
455,LP-ATM-RAF,HP-FEE-RAF
462.5,LP-ATM-RAF,HP-FEE-RAF
470,LP-ATM-RAF,HP-FEE-RAF
477.5,LP-ATM-RAF,HP-FEE-RAF
485,LP-ATM-RAF,HP-FEE-RAF
492.5,LP-ATM-RAF,HP-FEE-RAF
500,LP-ATM-RAF,HP-FEE-RAF
500,EQ-XXX-APR,EQ-XXX-APR
501.666666666667,EQ-XXX-APR,EQ-XXX-APR
503.333333333333,EQ-XXX-APR,EQ-XXX-APR
505,EQ-XXX-APR,EQ-XXX-APR
506.666666666667,EQ-XXX-APR,EQ-XXX-APR
508.333333333333,EQ-XXX-APR,EQ-XXX-APR
510,EQ-XXX-APR,EQ-XXX-APR
511.666666666667,EQ-XXX-APR,EQ-XXX-APR
513.333333333333,EQ-XXX-APR,EQ-XXX-APR
515,EQ-XXX-APR,EQ-XXX-APR
516.666666666667,EQ-XXX-APR,EQ-XXX-APR
518.333333333333,EQ-XXX-APR,EQ-XXX-APR
520,EQ-XXX-APR,EQ-XXX-APR
521.666666666667,EQ-XXX-APR,EQ-XXX-APR
523.333333333333,EQ-XXX-APR,EQ-XXX-APR
525,EQ-XXX-APR,EQ-XXX-APR
526.666666666667,EQ-XXX-APR,EQ-XXX-APR
528.333333333333,EQ-XXX-APR,EQ-XXX-APR
530,EQ-XXX-APR,EQ-XXX-APR
531.666666666667,EQ-XXX-APR,EQ-XXX-APR
533.333333333333,EQ-XXX-APR,EQ-XXX-APR
535,EQ-XXX-APR,EQ-XXX-APR
536.666666666667,EQ-XXX-APR,EQ-XXX-APR
538.333333333333,EQ-XXX-APR,EQ-XXX-APR
540,EQ-XXX-APR,EQ-XXX-APR
540,RP-FEE-XXX,DP-ATM-XXX
541.25,RP-FEE-XXX,DP-ATM-XXX
542.5,RP-FEE-XXX,DP-ATM-XXX
543.75,RP-FEE-XXX,DP-ATM-XXX
545,RP-FEE-XXX,DP-ATM-XXX
546.25,RP-FEE-XXX,DP-ATM-XXX
547.5,RP-FEE-XXX,DP-ATM-XXX
548.75,RP-FEE-XXX,DP-ATM-XXX
550,RP-FEE-XXX,DP-ATM-XXX
551.25,RP-FEE-XXX,DP-ATM-XXX
552.5,RP-FEE-XXX,DP-ATM-XXX
553.75,RP-FEE-XXX,DP-ATM-XXX
555,RP-FEE-XXX,DP-ATM-XXX
556.25,RP-FEE-XXX,DP-ATM-XXX
557.5,RP-FEE-XXX,DP-ATM-XXX
558.75,RP-FEE-XXX,DP-ATM-XXX
560,RP-FEE-XXX,DP-ATM-XXX
561.25,RP-FEE-XXX,DP-ATM-XXX
562.5,RP-FEE-XXX,DP-ATM-XXX
563.75,RP-FEE-XXX,DP-ATM-XXX
565,RP-FEE-XXX,DP-ATM-XXX
566.25,RP-FEE-XXX,DP-ATM-XXX
567.5,RP-FEE-XXX,DP-ATM-XXX
568.75,RP-FEE-XXX,DP-ATM-XXX
570,RP-FEE-XXX,DP-ATM-XXX
570,HP-FEE-RAF,LP-ATM-RAF
577.5,HP-FEE-RAF,LP-ATM-RAF
585,HP-FEE-RAF,LP-ATM-RAF
592.5,HP-FEE-RAF,LP-ATM-RAF
600,HP-FEE-RAF,LP-ATM-RAF
607.5,HP-FEE-RAF,LP-ATM-RAF
